--------------------------------------------------------------------------------
TIMESTAMP: 10:13:14.635 AM 26-Jun-2022
PARAMS:
  population 0
  wiggle-angle 45
  look-ahead 1
  sniff-threshold 0.9
  sniff-angle 45
  chemical-drop 3
  diffuse-share 1
  evaporation-rate 0.95
  cluster-threshold 25
  cluster-radius 10
  learning-turtles 50
  ticks-per-episode 500
  episodes 1500
  learning-rate 0.9
  discount-factor 0.1
  reward 100
  penalty -1
  e-greedy 0.5 0.9
ACTION SPACE: move-toward-chemical random-walk drop-chemical
OBSERVATION SPACE: chemical-here in-cluster
REWARD: rewardFunc6
--------------------------------------------------------------------------------
Episode, Tick, Avg cluster size X tick, Avg reward X episode, move-toward-chemical, random-walk, drop-chemical
41, 20199, 0, 0, 2500, 2113, 5387
41, 20299, 0, 0, 3705, 3068, 8227
41, 20399, 0, 0, 4972, 3735, 11293
41, 20499, 0, 0, 6204, 4430, 14366
42, 20599, 0, 0, 2020, 922, 2058
42, 20699, 0, 0, 3716, 1815, 4469
42, 20799, 0, 0, 5287, 2564, 7149
42, 20899, 0, 0, 6686, 3648, 9666
42, 20999, 0, 0, 8034, 4532, 12434
43, 21099, 0, 0, 1693, 826, 2481
43, 21199, 0, 0, 3523, 1431, 5046
43, 21299, 0, 0, 5309, 2072, 7619
43, 21399, 0, 0, 6610, 2950, 10440
43, 21499, 0, 0, 8039, 3720, 13241
44, 21599, 0, 0, 1777, 1051, 2172
44, 21699, 0, 0, 3223, 2082, 4695
44, 21799, 0, 0, 4421, 3080, 7499
44, 21899, 0, 0, 5748, 3926, 10326
44, 21999, 0, 0, 7346, 4684, 12970
45, 22099, 0, 0, 1508, 929, 2563
45, 22199, 0, 0, 2993, 1648, 5359
45, 22299, 0, 0, 4570, 2444, 7986
45, 22399, 0, 0, 5854, 3019, 11127
45, 22499, 0, 0, 7150, 3295, 14555
46, 22599, 0, 0, 1408, 669, 2923
46, 22699, 0, 0, 2178, 1088, 6734
46, 22799, 0, 0, 2887, 1565, 10548
46, 22899, 0, 0, 3586, 2290, 14124
46, 22999, 0, 0, 4552, 2896, 17552
47, 23099, 0, 0, 1594, 985, 2421
47, 23199, 0, 0, 3052, 1766, 5182
47, 23299, 0, 0, 4511, 2353, 8136
47, 23399, 0, 0, 6206, 2839, 10955
47, 23499, 0, 0, 7617, 3244, 14139
48, 23599, 0, 0, 1471, 593, 2936
48, 23699, 0, 0, 2837, 1269, 5894
48, 23799, 0, 0, 4236, 1900, 8864
48, 23899, 0, 0, 5640, 2531, 11829
48, 23999, 0, 0, 7139, 3176, 14685
49, 24099, 0, 0, 2202, 898, 1900
49, 24199, 0, 0, 4150, 1762, 4088
49, 24299, 0, 0, 6108, 2695, 6197
49, 24399, 0, 0, 8026, 3705, 8269
49, 24499, 0, 0, 10171, 4436, 10393
50, 24599, 0, 0, 2377, 611, 2012
50, 24699, 0, 0, 4397, 1216, 4387
50, 24799, 0, 0, 6455, 1740, 6805
50, 24899, 0, 0, 8324, 2473, 9203
50, 24999, 0, 0, 9963, 3291, 11746
51, 25099, 0, 0, 1979, 1235, 1786
51, 25199, 0, 0, 3889, 2079, 4032
51, 25299, 0, 0, 5614, 2879, 6507
51, 25399, 0, 0, 7478, 3592, 8930
51, 25499, 0, 0, 9327, 4333, 11340
52, 25599, 0, 0, 2150, 946, 1904
52, 25699, 0, 0, 4349, 1633, 4018
52, 25799, 0, 0, 6317, 2455, 6228
52, 25899, 0, 0, 8293, 3227, 8480
52, 25999, 0, 0, 10131, 3970, 10899
53, 26099, 0, 0, 2041, 892, 2067
53, 26199, 0, 0, 3874, 1909, 4217
53, 26299, 0, 0, 5477, 2811, 6712
53, 26399, 0, 0, 7071, 3555, 9374
53, 26499, 0, 0, 8603, 4225, 12172
54, 26599, 0, 0, 1889, 822, 2289
54, 26699, 0, 0, 3900, 1616, 4484
54, 26799, 0, 0, 6051, 2232, 6717
54, 26899, 0, 0, 8236, 2727, 9037
54, 26999, 0, 0, 10373, 3260, 11367
55, 27099, 0, 0, 1955, 662, 2383
55, 27199, 0, 0, 3382, 1263, 5355
55, 27299, 0, 0, 5000, 1834, 8166
55, 27399, 0, 0, 6651, 2487, 10862
55, 27499, 0, 0, 8373, 3169, 13458
56, 27599, 0, 0, 2141, 771, 2088
56, 27699, 0, 0, 4023, 1398, 4579
56, 27799, 0, 0, 5815, 1970, 7215
56, 27899, 0, 0, 7540, 2451, 10009
56, 27999, 0, 0, 9323, 2838, 12839
57, 28099, 0, 0, 2157, 551, 2292
57, 28199, 0, 0, 4231, 929, 4840
57, 28299, 0, 0, 6275, 1185, 7540
57, 28399, 0, 0, 8129, 1306, 10565
57, 28499, 0, 0, 9772, 1454, 13774
58, 28599, 0, 0, 1667, 578, 2755
58, 28699, 0, 0, 2848, 1028, 6124
58, 28799, 0, 0, 4228, 1542, 9230
58, 28899, 0, 0, 5626, 1864, 12510
58, 28999, 0, 0, 7004, 2188, 15808
59, 29099, 0, 0, 1517, 434, 3049
59, 29199, 0, 0, 2737, 700, 6563
59, 29299, 0, 0, 3991, 949, 10060
59, 29399, 0, 0, 5191, 1221, 13588
59, 29499, 0, 0, 6473, 1444, 17083
60, 29599, 0, 0, 1848, 531, 2621
60, 29699, 0, 0, 3420, 1101, 5479
60, 29799, 0, 0, 4874, 1627, 8499
60, 29899, 0, 0, 6163, 2161, 11676
60, 29999, 0, 0, 7456, 2660, 14884
61, 30099, 0, 0, 1706, 499, 2795
61, 30199, 0, 0, 2973, 1043, 5984
61, 30299, 0, 0, 4107, 1618, 9275
61, 30399, 0, 0, 5142, 2219, 12639
61, 30499, 0, 0, 6261, 2749, 15990
62, 30599, 0, 0, 1466, 808, 2726
62, 30699, 0, 0, 2757, 1275, 5968
62, 30799, 0, 0, 3967, 1614, 9419
62, 30899, 0, 0, 5030, 2019, 12951
62, 30999, 0, 0, 6087, 2364, 16549
63, 31099, 0, 0, 1030, 492, 3478
63, 31199, 0, 0, 1651, 941, 7408
63, 31299, 0, 0, 2287, 1424, 11289
63, 31399, 0, 0, 2959, 1907, 15134
63, 31499, 0, 0, 3611, 2371, 19018
64, 31599, 0, 0, 814, 473, 3713
64, 31699, 0, 0, 1298, 1023, 7679
64, 31799, 0, 0, 1833, 1477, 11690
64, 31899, 0, 0, 2292, 1900, 15808
64, 31999, 0, 0, 2737, 2311, 19952
65, 32099, 0, 0, 1154, 503, 3343
65, 32199, 0, 0, 2072, 851, 7077
65, 32299, 0, 0, 2979, 1229, 10792
65, 32399, 0, 0, 3970, 1601, 14429
65, 32499, 0, 0, 4952, 2020, 18028
66, 32599, 0, 0, 1360, 447, 3193
66, 32699, 0, 0, 2322, 759, 6919
66, 32799, 0, 0, 3196, 1016, 10788
66, 32899, 0, 0, 4107, 1259, 14634
66, 32999, 0, 0, 5074, 1490, 18436
67, 33099, 0, 0, 1139, 378, 3483
67, 33199, 0, 0, 1987, 660, 7353
67, 33299, 0, 0, 3090, 841, 11069
67, 33399, 0, 0, 4321, 1008, 14671
67, 33499, 0, 0, 5533, 1199, 18268
68, 33599, 0, 0, 1427, 417, 3156
68, 33699, 0, 0, 2660, 812, 6528
68, 33799, 0, 0, 3981, 1259, 9760
68, 33899, 0, 0, 5323, 1664, 13013
68, 33999, 0, 0, 6531, 2116, 16353
69, 34099, 0, 0, 1491, 651, 2858
69, 34199, 0, 0, 2836, 1155, 6009
69, 34299, 0, 0, 4140, 1733, 9127
69, 34399, 0, 0, 5438, 2237, 12325
69, 34499, 0, 0, 6858, 2641, 15501
70, 34599, 0, 0, 1700, 480, 2820
70, 34699, 0, 0, 3365, 746, 5889
70, 34799, 0, 0, 4951, 960, 9089
70, 34899, 0, 0, 6553, 1159, 12288
70, 34999, 0, 0, 8111, 1341, 15548
71, 35099, 0, 0, 1682, 354, 2964
71, 35199, 0, 0, 3332, 604, 6064
71, 35299, 0, 0, 4995, 842, 9163
71, 35399, 0, 0, 6683, 1056, 12261
71, 35499, 0, 0, 8419, 1284, 15297
72, 35599, 0, 0, 1974, 368, 2658
72, 35699, 0, 0, 3951, 727, 5322
72, 35799, 0, 0, 5922, 1188, 7890
72, 35899, 0, 0, 7942, 1516, 10542
72, 35999, 0, 0, 9976, 1880, 13144
73, 36099, 0, 0, 1784, 438, 2778
73, 36199, 0, 0, 3379, 833, 5788
73, 36299, 0, 0, 4977, 1329, 8694
73, 36399, 0, 0, 6549, 1866, 11585
73, 36499, 0, 0, 8066, 2447, 14487
74, 36599, 0, 0, 1819, 622, 2559
74, 36699, 0, 0, 3262, 1459, 5279
74, 36799, 0, 0, 4675, 2275, 8050
74, 36899, 0, 0, 6070, 3142, 10788
74, 36999, 0, 0, 7529, 3983, 13488
75, 37099, 0, 0, 1699, 776, 2525
75, 37199, 0, 0, 3242, 1571, 5187
75, 37299, 0, 0, 4766, 2355, 7879
75, 37399, 0, 0, 6376, 3118, 10506
75, 37499, 0, 0, 8008, 3886, 13106
76, 37599, 0, 0, 1910, 835, 2255
76, 37699, 0, 0, 3515, 1676, 4809
76, 37799, 0, 0, 5090, 2585, 7325
76, 37899, 0, 0, 6595, 3501, 9904
76, 37999, 0, 0, 8071, 4455, 12474
77, 38099, 0, 0, 1870, 928, 2202
77, 38199, 0, 0, 3377, 1924, 4699
77, 38299, 0, 0, 4949, 2797, 7254
77, 38399, 0, 0, 6526, 3696, 9778
77, 38499, 0, 0, 8159, 4544, 12297
78, 38599, 0, 0, 2033, 884, 2083
78, 38699, 0, 0, 3904, 1953, 4143
78, 38799, 0, 0, 5920, 2913, 6167
78, 38899, 0, 0, 7813, 3854, 8333
78, 38999, 0, 0, 9675, 4792, 10533
79, 39099, 0, 0, 2154, 839, 2007
79, 39199, 0, 0, 4190, 1737, 4073
79, 39299, 0, 0, 6271, 2669, 6060
79, 39399, 0, 0, 8359, 3610, 8031
79, 39499, 0, 0, 10423, 4523, 10054
80, 39599, 0, 0, 2270, 793, 1937
80, 39699, 0, 0, 4176, 1811, 4013
80, 39799, 0, 0, 6205, 2725, 6070
80, 39899, 0, 0, 8214, 3718, 8068
80, 39999, 0, 0, 10241, 4694, 10065
81, 40099, 0, 0, 2395, 780, 1825
81, 40199, 0, 0, 4577, 1549, 3874
81, 40299, 0, 0, 6609, 2422, 5969
81, 40399, 0, 0, 8589, 3279, 8132
81, 40499, 0, 0, 10471, 4178, 10351
82, 40599, 0, 0, 2225, 777, 1998
82, 40699, 0, 0, 4122, 1754, 4124
82, 40799, 0, 0, 6004, 2617, 6379
82, 40899, 0, 0, 7909, 3481, 8610
82, 40999, 0, 0, 9732, 4346, 10922
83, 41099, 0, 0, 2201, 770, 2029
83, 41199, 0, 0, 3954, 1713, 4333
83, 41299, 0, 0, 5762, 2645, 6593
83, 41399, 0, 0, 7600, 3538, 8862
83, 41499, 0, 0, 9470, 4451, 11079
84, 41599, 0, 0, 2334, 769, 1897
84, 41699, 0, 0, 4500, 1684, 3816
84, 41799, 0, 0, 6688, 2595, 5717
84, 41899, 0, 0, 8878, 3502, 7620
84, 41999, 0, 0, 11030, 4445, 9525
85, 42099, 0, 0, 2427, 747, 1826
85, 42199, 0, 0, 4669, 1609, 3722
85, 42299, 0, 0, 6931, 2492, 5577
85, 42399, 0, 0, 9310, 3279, 7411
85, 42499, 0, 0, 11654, 4102, 9244
86, 42599, 0, 0, 2546, 658, 1796
86, 42699, 0, 0, 4769, 1518, 3713
86, 42799, 0, 0, 6992, 2433, 5575
86, 42899, 0, 0, 9269, 3336, 7395
86, 42999, 0, 0, 11490, 4294, 9216
87, 43099, 0, 0, 2472, 880, 1648
87, 43199, 0, 0, 4434, 2098, 3468
87, 43299, 0, 0, 6381, 3267, 5352
87, 43399, 0, 0, 8310, 4490, 7200
87, 43499, 0, 0, 10221, 5684, 9095
88, 43599, 0, 0, 2599, 775, 1626
88, 43699, 0, 0, 4988, 1687, 3325
88, 43799, 0, 0, 7282, 2688, 5030
88, 43899, 0, 0, 9585, 3674, 6741
88, 43999, 0, 0, 11638, 4757, 8605
89, 44099, 0, 0, 2534, 724, 1742
89, 44199, 0, 0, 4698, 1630, 3672
89, 44299, 0, 0, 6927, 2503, 5570
89, 44399, 0, 0, 9201, 3414, 7385
89, 44499, 0, 0, 11456, 4326, 9218
90, 44599, 0, 0, 2504, 894, 1602
90, 44699, 0, 0, 4505, 1963, 3532
90, 44799, 0, 0, 6510, 2989, 5501
90, 44899, 0, 0, 8564, 3985, 7451
90, 44999, 0, 0, 10589, 4953, 9458
91, 45099, 0, 0, 2467, 661, 1872
91, 45199, 0, 0, 4666, 1473, 3861
91, 45299, 0, 0, 6869, 2282, 5849
91, 45399, 0, 0, 9020, 3133, 7847
91, 45499, 0, 0, 11183, 3975, 9842
92, 45599, 0, 0, 2463, 675, 1862
92, 45699, 0, 0, 4736, 1467, 3797
92, 45799, 0, 0, 6946, 2325, 5729
92, 45899, 0, 0, 9167, 3165, 7668
92, 45999, 0, 0, 11315, 4057, 9628
93, 46099, 0, 0, 2494, 650, 1856
93, 46199, 0, 0, 4565, 1514, 3921
93, 46299, 0, 0, 6660, 2387, 5953
93, 46399, 0, 0, 8718, 3254, 8028
93, 46499, 0, 0, 10763, 4145, 10092
94, 46599, 0, 0, 2353, 792, 1855
94, 46699, 0, 0, 4470, 1786, 3744
94, 46799, 0, 0, 6646, 2745, 5609
94, 46899, 0, 0, 8813, 3712, 7475
94, 46999, 0, 0, 11019, 4629, 9352
95, 47099, 0, 0, 2645, 591, 1764
95, 47199, 0, 0, 4981, 1351, 3668
95, 47299, 0, 0, 7277, 2145, 5578
95, 47399, 0, 0, 9566, 2936, 7498
95, 47499, 0, 0, 11820, 3811, 9369
96, 47599, 0, 0, 2403, 723, 1874
96, 47699, 0, 0, 4544, 1612, 3844
96, 47799, 0, 0, 6706, 2482, 5812
96, 47899, 0, 0, 8839, 3359, 7802
96, 47999, 0, 0, 10951, 4247, 9802
97, 48099, 0, 0, 2508, 698, 1794
97, 48199, 0, 0, 4653, 1553, 3794
97, 48299, 0, 0, 6775, 2431, 5794
97, 48399, 0, 0, 8936, 3260, 7804
97, 48499, 0, 0, 11082, 4114, 9804
98, 48599, 0, 0, 2571, 637, 1792
98, 48699, 0, 0, 4886, 1395, 3719
98, 48799, 0, 0, 7208, 2151, 5641
98, 48899, 0, 0, 9452, 2981, 7567
98, 48999, 0, 0, 11629, 3800, 9571
99, 49099, 0, 0, 2517, 683, 1800
99, 49199, 0, 0, 4755, 1528, 3717
99, 49299, 0, 0, 6973, 2385, 5642
99, 49399, 0, 0, 9169, 3170, 7661
99, 49499, 0, 0, 11373, 3953, 9674
100, 49599, 0, 0, 2464, 589, 1947
100, 49699, 0, 0, 4669, 1304, 4027
100, 49799, 0, 0, 6824, 2092, 6084
100, 49899, 0, 0, 8964, 2852, 8184
100, 49999, 0, 0, 11117, 3599, 10284
101, 50099, 0, 0, 2391, 644, 1965
101, 50199, 0, 0, 4470, 1465, 4065
101, 50299, 0, 0, 6565, 2270, 6165
101, 50399, 0, 0, 8662, 3073, 8265
101, 50499, 0, 0, 10747, 3888, 10365
102, 50599, 0, 0, 2275, 672, 2053
102, 50699, 0, 0, 4257, 1473, 4270
102, 50799, 0, 0, 6213, 2298, 6489
102, 50899, 0, 0, 8279, 3104, 8617
102, 50999, 0, 0, 10192, 3911, 10897
103, 51099, 0, 0, 2236, 670, 2094
103, 51199, 0, 0, 4216, 1490, 4294
103, 51299, 0, 0, 6207, 2299, 6494
103, 51399, 0, 0, 8168, 3115, 8717
103, 51499, 0, 0, 10140, 3843, 11017
104, 51599, 0, 0, 2231, 602, 2167
104, 51699, 0, 0, 4156, 1277, 4567
104, 51799, 0, 0, 6094, 1939, 6967
104, 51899, 0, 0, 8015, 2618, 9367
104, 51999, 0, 0, 9926, 3307, 11767
105, 52099, 0, 0, 2197, 566, 2237
105, 52199, 0, 0, 4094, 1198, 4708
105, 52299, 0, 0, 5946, 1861, 7193
105, 52399, 0, 0, 7811, 2485, 9704
105, 52499, 0, 0, 9678, 3106, 12216
106, 52599, 0, 0, 2220, 592, 2188
106, 52699, 0, 0, 4092, 1220, 4688
106, 52799, 0, 0, 5951, 1859, 7190
106, 52899, 0, 0, 7830, 2480, 9690
106, 52999, 0, 0, 9668, 3142, 12190
107, 53099, 0, 0, 2254, 405, 2341
107, 53199, 0, 0, 4255, 884, 4861
107, 53299, 0, 0, 6201, 1418, 7381
107, 53399, 0, 0, 8099, 2000, 9901
107, 53499, 0, 0, 10013, 2566, 12421
108, 53599, 0, 0, 2169, 669, 2162
108, 53699, 0, 0, 4002, 1402, 4596
108, 53799, 0, 0, 5821, 2137, 7042
108, 53899, 0, 0, 7557, 2889, 9554
108, 53999, 0, 0, 9285, 3654, 12061
109, 54099, 0, 0, 2161, 643, 2196
109, 54199, 0, 0, 4050, 1354, 4596
109, 54299, 0, 0, 5925, 2079, 6996
109, 54399, 0, 0, 7721, 2883, 9396
109, 54499, 0, 0, 9544, 3660, 11796
110, 54599, 0, 0, 2260, 580, 2160
110, 54699, 0, 0, 4120, 1320, 4560
110, 54799, 0, 0, 5943, 2023, 7034
110, 54899, 0, 0, 7739, 2728, 9533
110, 54999, 0, 0, 9552, 3415, 12033
111, 55099, 0, 0, 2035, 613, 2352
111, 55199, 0, 0, 3761, 1356, 4883
111, 55299, 0, 0, 5463, 2085, 7452
111, 55399, 0, 0, 7268, 2771, 9961
111, 55499, 0, 0, 9096, 3437, 12467
112, 55599, 0, 0, 2270, 638, 2092
