--------------------------------------------------------------------------------
TIMESTAMP: 11:34:03.778 AM 17-Jun-2022
PARAMS:
  population 0
  wiggle-angle 45
  look-ahead 1
  sniff-threshold 0.9
  sniff-angle 45
  chemical-drop 3
  diffuse-share 1
  evaporation-rate 0.95
  cluster-threshold 25
  cluster-radius 10
  learning-turtles 50
  ticks-per-episode 250
  episodes 1000
  learning-rate 0.9
  discount-factor 0.9
  reward 100
  penalty -1
  e-greedy 0.5 0.9
ACTION SPACE: move-and-drop walk-and-drop move-toward-chemical random-walk drop-chemical
OBSERVATION SPACE: chemical-here in-cluster
REWARD: rewardFunc8
--------------------------------------------------------------------------------
Episode, Tick, Avg custer size X tick, Avg reward X episode, Actions distribution
0, 50, 0, 0
0, 100, 0, 0
0, 150, 0, 0
0, 200, 0, 0
1, 250, 0, 4737.691070399998
1, 300, 0, 0
1, 350, 0, 0
1, 400, 0, 0
1, 450, 0, 0
2, 500, 26, 3722.7241200000003
2, 550, 0, 0
2, 600, 0, 0
2, 650, 0, 0
2, 700, 0, 0
3, 750, 0, 4326.84084032
3, 800, 0, 0
3, 850, 0, 0
3, 900, 0, 0
3, 950, 0, 0
4, 1000, 0, 3845.976581760001
4, 1050, 0, 0
4, 1100, 26, 0
4, 1150, 27, 0
4, 1200, 30.5, 0
5, 1250, 29.916666666666668, 6012.8968755199985
5, 1300, 0, 0
5, 1350, 0, 0
5, 1400, 28, 0
5, 1450, 29.375, 0
6, 1500, 27.8, 5218.845182400002
6, 1550, 0, 0
6, 1600, 0, 0
6, 1650, 0, 0
6, 1700, 0, 0
7, 1750, 0, 3594.36
7, 1800, 0, 0
7, 1850, 0, 0
7, 1900, 0, 0
7, 1950, 0, 0
8, 2000, 0, 3652.696000000001
8, 2050, 0, 0
8, 2100, 0, 0
8, 2150, 0, 0
8, 2200, 27.285714285714285, 0
9, 2250, 28.25, 4886.730377920002
9, 2300, 0, 0
9, 2350, 0, 0
9, 2400, 0, 0
9, 2450, 0, 0
10, 2500, 26, 4710.283805760002
10, 2550, 0, 0
10, 2600, 0, 0
10, 2650, 0, 0
10, 2700, 0, 0
11, 2750, 0, 3949.400000000001
11, 2800, 0, 0
11, 2850, 0, 0
11, 2900, 0, 0
11, 2950, 0, 0
12, 3000, 0, 3777.5279999999993
12, 3050, 0, 0
12, 3100, 0, 0
12, 3150, 0, 0
12, 3200, 0, 0
13, 3250, 0, 5193.890407040001
13, 3300, 0, 0
13, 3350, 0, 0
13, 3400, 0, 0
13, 3450, 0, 0
14, 3500, 0, 4245.848000000001
14, 3550, 0, 0
14, 3600, 0, 0
14, 3650, 26.666666666666668, 0
14, 3700, 28.944444444444443, 0
15, 3750, 28.5, 5939.263441920003
15, 3800, 0, 0
15, 3850, 0, 0
15, 3900, 0, 0
15, 3950, 0, 0
16, 4000, 0, 3942.2319999999995
16, 4050, 0, 0
16, 4100, 0, 0
16, 4150, 0, 0
16, 4200, 0, 0
17, 4250, 0, 4515.8640000000005
17, 4300, 0, 0
17, 4350, 0, 0
17, 4400, 0, 0
17, 4450, 0, 0
18, 4500, 0, 4845.19836224
18, 4550, 0, 0
18, 4600, 0, 0
18, 4650, 0, 0
18, 4700, 0, 0
19, 4750, 0, 3777.528000000001
19, 4800, 0, 0
19, 4850, 0, 0
19, 4900, 0, 0
19, 4950, 0, 0
20, 5000, 0, 3900.5359999999996
20, 5050, 0, 0
20, 5100, 0, 0
20, 5150, 0, 0
20, 5200, 0, 0
21, 5250, 0, 4155.657743680001
21, 5300, 0, 0
21, 5350, 0, 0
21, 5400, 0, 0
21, 5450, 0, 0
22, 5500, 0, 4168.376000000001
22, 5550, 0, 0
22, 5600, 0, 0
22, 5650, 0, 0
22, 5700, 0, 0
23, 5750, 0, 3814.008
23, 5800, 0, 0
23, 5850, 0, 0
23, 5900, 0, 0
23, 5950, 0, 0
24, 6000, 0, 3860.0926217600017
24, 6050, 0, 0
24, 6100, 0, 0
24, 6150, 0, 0
24, 6200, 0, 0
25, 6250, 0, 4343.991999999999
25, 6300, 0, 0
25, 6350, 0, 0
25, 6400, 0, 0
25, 6450, 0, 0
26, 6500, 0, 4854.660233280001
26, 6550, 0, 0
26, 6600, 0, 0
26, 6650, 0, 0
26, 6700, 0, 0
27, 6750, 0, 4416.312000000001
27, 6800, 0, 0
27, 6850, 0, 0
