--------------------------------------------------------------------------------
TIMESTAMP: 09:01:52.907 AM 25-Jun-2022
PARAMS:
  population 0
  wiggle-angle 45
  look-ahead 1
  sniff-threshold 0.9
  sniff-angle 45
  chemical-drop 3
  diffuse-share 1
  evaporation-rate 0.95
  cluster-threshold 25
  cluster-radius 10
  learning-turtles 50
  ticks-per-episode 500
  episodes 1500
  learning-rate 0.9
  discount-factor 0.9
  reward 100
  penalty -1
  e-greedy 0.5 0.9
ACTION SPACE: move-toward-chemical random-walk drop-chemical
OBSERVATION SPACE: chemical-here in-cluster
REWARD: rewardFunc6
--------------------------------------------------------------------------------
Episode, Tick, Avg cluster size X tick, Avg reward X episode, move-toward-chemical, random-walk, drop-chemical
13, 6099, 0, 0, 1582, 1580, 1838
13, 6199, 0, 0, 3085, 3206, 3709
13, 6299, 0, 0, 4607, 4817, 5576
13, 6399, 0, 0, 6324, 6256, 7420
13, 6499, 0, 0, 8076, 7677, 9247
14, 6599, 0, 0, 1827, 1492, 1681
14, 6699, 26, 0, 3627, 2793, 3580
14, 6799, 28.9375, 0, 5140, 4190, 5670
14, 6899, 28.842105263157894, 0, 6730, 5640, 7630
14, 6999, 29, 0, 8275, 6892, 9833
15, 7099, 0, 0, 1722, 1515, 1763
15, 7199, 0, 0, 3457, 2970, 3573
15, 7299, 26, 0, 5145, 4338, 5517
15, 7399, 0, 0, 6600, 5358, 8042
15, 7499, 26.5, 0, 8251, 6729, 10020
16, 7599, 0, 0, 1754, 1594, 1652
16, 7699, 0, 0, 3244, 3005, 3751
16, 7799, 26, 0, 5029, 4190, 5781
16, 7899, 27, 0, 6607, 5733, 7660
16, 7999, 27, 0, 8232, 7203, 9565
17, 8099, 0, 0, 1764, 1453, 1783
17, 8199, 0, 0, 3280, 2754, 3966
17, 8299, 26.333333333333332, 0, 4732, 3947, 6321
17, 8399, 27.75, 0, 6188, 5148, 8664
17, 8499, 26.5, 0, 7599, 6424, 10977
18, 8599, 0, 0, 1621, 1537, 1842
18, 8699, 0, 0, 3115, 2945, 3940
18, 8799, 0, 0, 4712, 4313, 5975
18, 8899, 0, 0, 6651, 5660, 7689
18, 8999, 0, 0, 8213, 7103, 9684
19, 9099, 0, 0, 1724, 1585, 1691
19, 9199, 0, 0, 3025, 2888, 4087
19, 9299, 28.181818181818183, 0, 4667, 4073, 6260
19, 9399, 29.136363636363637, 0, 6216, 5349, 8435
19, 9499, 28.333333333333332, 0, 7647, 6624, 10729
20, 9599, 0, 0, 1710, 1566, 1724
20, 9699, 0, 0, 3318, 2818, 3864
20, 9799, 0, 0, 4643, 4262, 6095
20, 9899, 0, 0, 6211, 5490, 8299
20, 9999, 0, 0, 7805, 6741, 10454
21, 10099, 0, 0, 1861, 1365, 1774
21, 10199, 0, 0, 3436, 2673, 3891
21, 10299, 26.09090909090909, 0, 5251, 3826, 5923
21, 10399, 29.529411764705884, 0, 6774, 5224, 8002
21, 10499, 31.5, 0, 8306, 6524, 10170
22, 10599, 0, 0, 1874, 1413, 1713
22, 10699, 0, 0, 3491, 2762, 3747
22, 10799, 0, 0, 5091, 4234, 5675
22, 10899, 0, 0, 6473, 5699, 7828
22, 10999, 26, 0, 7878, 6892, 10230
23, 11099, 0, 0, 1685, 1415, 1900
23, 11199, 28, 0, 3381, 2692, 3927
23, 11299, 33, 0, 4893, 3712, 6395
23, 11399, 31.379310344827587, 0, 6224, 4654, 9122
23, 11499, 29.77777777777778, 0, 7845, 5924, 11231
24, 11599, 0, 0, 1629, 1375, 1996
24, 11699, 0, 0, 3201, 2673, 4126
24, 11799, 28.75, 0, 5143, 3724, 6133
24, 11899, 26.5, 0, 6429, 5042, 8529
24, 11999, 29.333333333333332, 0, 7907, 6438, 10655
25, 12099, 0, 0, 1533, 1575, 1892
25, 12199, 0, 0, 2975, 2887, 4138
25, 12299, 0, 0, 4390, 4248, 6362
25, 12399, 26.5, 0, 5512, 5471, 9017
25, 12499, 26, 0, 6779, 6558, 11663
26, 12599, 0, 0, 2003, 1432, 1565
26, 12699, 0, 0, 3745, 2694, 3561
26, 12799, 0, 0, 5409, 3970, 5621
26, 12899, 0, 0, 6901, 5260, 7839
26, 12999, 27, 0, 8382, 6527, 10091
27, 13099, 0, 0, 1739, 1553, 1708
27, 13199, 0, 0, 3081, 2583, 4336
27, 13299, 26.4, 0, 4339, 3246, 7415
27, 13399, 26.714285714285715, 0, 5610, 3909, 10481
27, 13499, 0, 0, 7063, 4988, 12949
28, 13599, 0, 0, 1752, 1546, 1702
28, 13699, 0, 0, 3416, 2739, 3845
28, 13799, 0, 0, 5361, 3659, 5980
28, 13899, 27.1875, 0, 7047, 4501, 8452
28, 13999, 0, 0, 8530, 5655, 10815
29, 14099, 0, 0, 1574, 1380, 2046
29, 14199, 0, 0, 3111, 2461, 4428
29, 14299, 0, 0, 4397, 3440, 7163
29, 14399, 0, 0, 5652, 3904, 10444
29, 14499, 0, 0, 6812, 4462, 13726
30, 14599, 26, 0, 1556, 1340, 2104
30, 14699, 31.941176470588236, 0, 2713, 2546, 4741
30, 14799, 32.793103448275865, 0, 3728, 3689, 7583
30, 14899, 35.542857142857144, 0, 5163, 4737, 10100
30, 14999, 34.0625, 0, 6772, 5702, 12526
31, 15099, 0, 0, 2030, 1175, 1795
31, 15199, 0, 0, 3652, 2371, 3977
31, 15299, 28.666666666666668, 0, 4945, 3460, 6595
31, 15399, 30, 0, 6441, 4244, 9315
31, 15499, 28, 0, 7804, 4998, 12198
32, 15599, 0, 0, 1720, 1390, 1890
32, 15699, 0, 0, 3158, 2486, 4356
32, 15799, 0, 0, 4256, 3595, 7149
32, 15899, 0, 0, 5614, 4652, 9734
32, 15999, 0, 0, 7205, 5674, 12121
33, 16099, 0, 0, 1964, 855, 2181
33, 16199, 27.2, 0, 3422, 1351, 5227
33, 16299, 26.6, 0, 5130, 1847, 8023
33, 16399, 26.5, 0, 6436, 2589, 10975
33, 16499, 0, 0, 7537, 3294, 14169
34, 16599, 0, 0, 1750, 1098, 2152
34, 16699, 0, 0, 3080, 1932, 4988
34, 16799, 0, 0, 4557, 2649, 7794
34, 16899, 0, 0, 6083, 3395, 10522
34, 16999, 0, 0, 7983, 4175, 12842
35, 17099, 0, 0, 1600, 944, 2456
35, 17199, 0, 0, 2645, 1748, 5607
35, 17299, 26.666666666666668, 0, 3982, 2546, 8472
35, 17399, 0, 0, 4952, 3490, 11558
35, 17499, 26, 0, 6438, 4437, 14125
36, 17599, 0, 0, 1759, 1090, 2151
36, 17699, 0, 0, 3562, 2449, 3989
36, 17799, 0, 0, 5184, 3461, 6355
36, 17899, 0, 0, 6904, 4274, 8822
36, 17999, 0, 0, 8491, 5105, 11404
37, 18099, 0, 0, 1911, 951, 2138
37, 18199, 0, 0, 3483, 1647, 4870
37, 18299, 0, 0, 5241, 2240, 7519
37, 18399, 0, 0, 6489, 3160, 10351
37, 18499, 0, 0, 7953, 3936, 13111
38, 18599, 0, 0, 1804, 1125, 2071
38, 18699, 0, 0, 3649, 2128, 4223
38, 18799, 0, 0, 5075, 3311, 6614
38, 18899, 26, 0, 6392, 4390, 9218
38, 18999, 26, 0, 7653, 5471, 11876
39, 19099, 0, 0, 1833, 1338, 1829
39, 19199, 30.5, 0, 3356, 2375, 4269
39, 19299, 26, 0, 4676, 3542, 6782
39, 19399, 30.125, 0, 5735, 4670, 9595
39, 19499, 29.333333333333332, 0, 6720, 5544, 12736
40, 19599, 0, 0, 1971, 1254, 1775
40, 19699, 0, 0, 3623, 2512, 3865
40, 19799, 0, 0, 4964, 3581, 6455
40, 19899, 0, 0, 6310, 4568, 9122
40, 19999, 0, 0, 7666, 5457, 11877
41, 20099, 0, 0, 1510, 1188, 2302
41, 20199, 0, 0, 2868, 2481, 4651
41, 20299, 27.8, 0, 4200, 3468, 7332
41, 20399, 31.625, 0, 5557, 4318, 10125
41, 20499, 32, 0, 6770, 5162, 13068
42, 20599, 0, 0, 2158, 928, 1914
42, 20699, 0, 0, 4030, 1882, 4088
42, 20799, 26, 0, 5594, 2868, 6538
42, 20899, 26.25, 0, 7153, 3830, 9017
42, 20999, 26.333333333333332, 0, 8701, 4847, 11452
43, 21099, 0, 0, 2230, 1167, 1603
43, 21199, 0, 0, 4304, 2387, 3309
43, 21299, 0, 0, 6365, 3785, 4850
43, 21399, 0, 0, 8414, 4982, 6604
43, 21499, 0, 0, 10305, 6113, 8582
44, 21599, 0, 0, 2013, 1383, 1604
44, 21699, 0, 0, 4175, 2286, 3539
44, 21799, 0, 0, 6086, 3024, 5890
44, 21899, 0, 0, 7970, 3690, 8340
44, 21999, 26, 0, 9780, 4619, 10601
45, 22099, 0, 0, 1900, 1216, 1884
45, 22199, 0, 0, 3376, 2354, 4270
45, 22299, 0, 0, 4542, 3388, 7070
45, 22399, 27, 0, 5699, 4410, 9891
45, 22499, 0, 0, 6863, 5226, 12911
46, 22599, 0, 0, 1787, 1081, 2132
46, 22699, 0, 0, 2974, 2192, 4834
46, 22799, 0, 0, 4340, 3153, 7507
46, 22899, 0, 0, 5631, 4109, 10260
46, 22999, 0, 0, 6977, 4936, 13087
47, 23099, 0, 0, 1559, 1539, 1902
47, 23199, 0, 0, 2993, 2447, 4560
47, 23299, 0, 0, 4779, 3077, 7144
47, 23399, 0, 0, 6596, 3617, 9787
47, 23499, 0, 0, 8354, 4234, 12412
48, 23599, 0, 0, 1855, 1245, 1900
48, 23699, 0, 0, 3330, 2789, 3881
48, 23799, 0, 0, 4809, 3854, 6337
48, 23899, 0, 0, 6236, 4657, 9107
48, 23999, 0, 0, 7542, 5456, 12002
49, 24099, 0, 0, 1656, 1105, 2239
49, 24199, 0, 0, 3122, 1996, 4882
49, 24299, 0, 0, 4707, 2816, 7477
49, 24399, 0, 0, 6004, 3618, 10378
49, 24499, 0, 0, 7351, 4482, 13167
50, 24599, 0, 0, 1936, 1037, 2027
50, 24699, 0, 0, 3875, 1826, 4299
50, 24799, 0, 0, 5433, 2490, 7077
50, 24899, 0, 0, 6830, 3126, 10044
50, 24999, 0, 0, 8334, 3691, 12975
51, 25099, 0, 0, 1616, 817, 2567
51, 25199, 0, 0, 3062, 1455, 5483
51, 25299, 0, 0, 4546, 2119, 8335
51, 25399, 0, 0, 6103, 3039, 10858
51, 25499, 26, 0, 7873, 3968, 13159
52, 25599, 0, 0, 1933, 1184, 1883
52, 25699, 0, 0, 3691, 2382, 3927
52, 25799, 0, 0, 5596, 3328, 6076
52, 25899, 0, 0, 7309, 4337, 8354
52, 25999, 0, 0, 8895, 5296, 10809
53, 26099, 0, 0, 2183, 951, 1866
53, 26199, 0, 0, 4285, 1847, 3868
53, 26299, 0, 0, 6028, 2599, 6373
53, 26399, 0, 0, 7673, 3206, 9121
53, 26499, 0, 0, 9463, 3896, 11641
54, 26599, 0, 0, 2237, 705, 2058
54, 26699, 0, 0, 4228, 1307, 4465
54, 26799, 0, 0, 6251, 1919, 6830
54, 26899, 0, 0, 8415, 2539, 9046
54, 26999, 0, 0, 10389, 3270, 11341
55, 27099, 0, 0, 2166, 671, 2163
55, 27199, 0, 0, 3923, 1396, 4681
55, 27299, 0, 0, 5701, 2139, 7160
55, 27399, 0, 0, 7360, 2919, 9721
55, 27499, 0, 0, 9044, 3552, 12404
56, 27599, 0, 0, 1899, 819, 2282
56, 27699, 0, 0, 3634, 1667, 4699
56, 27799, 0, 0, 5628, 2301, 7071
56, 27899, 0, 0, 7463, 3192, 9345
56, 27999, 0, 0, 9333, 3793, 11874
57, 28099, 0, 0, 2116, 678, 2206
57, 28199, 0, 0, 3831, 1481, 4688
57, 28299, 0, 0, 5389, 2298, 7313
57, 28399, 0, 0, 7032, 2922, 10046
57, 28499, 0, 0, 8640, 3451, 12909
58, 28599, 0, 0, 1827, 1060, 2113
58, 28699, 0, 0, 3374, 2145, 4481
58, 28799, 0, 0, 4966, 2839, 7195
58, 28899, 0, 0, 6461, 3658, 9881
58, 28999, 0, 0, 7926, 4509, 12565
59, 29099, 0, 0, 1665, 1165, 2170
59, 29199, 0, 0, 3068, 2079, 4853
59, 29299, 0, 0, 4397, 3105, 7498
59, 29399, 0, 0, 5741, 4144, 10115
59, 29499, 0, 0, 6929, 5448, 12623
60, 29599, 0, 0, 1515, 1394, 2091
60, 29699, 26.714285714285715, 0, 2456, 2754, 4790
60, 29799, 0, 0, 3489, 3761, 7750
60, 29899, 27, 0, 4676, 4926, 10398
60, 29999, 0, 0, 5845, 6047, 13108
61, 30099, 0, 0, 2035, 1157, 1808
61, 30199, 0, 0, 3360, 2399, 4241
61, 30299, 0, 0, 4796, 3532, 6672
61, 30399, 0, 0, 6345, 4510, 9145
61, 30499, 0, 0, 7917, 5414, 11669
62, 30599, 0, 0, 2105, 1206, 1689
62, 30699, 0, 0, 3816, 2409, 3775
62, 30799, 0, 0, 5440, 3539, 6021
62, 30899, 0, 0, 7032, 4576, 8392
62, 30999, 0, 0, 8585, 5589, 10826
63, 31099, 0, 0, 2154, 1161, 1685
63, 31199, 0, 0, 3796, 2220, 3984
63, 31299, 0, 0, 5490, 3201, 6309
63, 31399, 0, 0, 7222, 4216, 8562
63, 31499, 0, 0, 9033, 5273, 10694
64, 31599, 0, 0, 2167, 1015, 1818
64, 31699, 0, 0, 3907, 2086, 4007
64, 31799, 0, 0, 5664, 3155, 6181
64, 31899, 0, 0, 7262, 4106, 8632
64, 31999, 0, 0, 8838, 4968, 11194
65, 32099, 0, 0, 2280, 919, 1801
65, 32199, 0, 0, 4202, 1939, 3859
65, 32299, 0, 0, 6070, 2889, 6041
65, 32399, 0, 0, 7920, 3871, 8209
65, 32499, 0, 0, 9772, 4833, 10395
66, 32599, 0, 0, 2190, 1007, 1803
66, 32699, 0, 0, 4075, 2044, 3881
66, 32799, 0, 0, 5897, 3077, 6026
66, 32899, 0, 0, 7662, 4191, 8147
66, 32999, 0, 0, 9362, 5376, 10262
67, 33099, 0, 0, 2251, 938, 1811
67, 33199, 0, 0, 4327, 1956, 3717
67, 33299, 0, 0, 6187, 3067, 5746
67, 33399, 0, 0, 7918, 4273, 7809
67, 33499, 0, 0, 9426, 5526, 10048
68, 33599, 0, 0, 2269, 999, 1732
68, 33699, 0, 0, 4284, 1971, 3745
68, 33799, 0, 0, 6248, 2882, 5870
68, 33899, 0, 0, 8275, 3638, 8087
68, 33999, 0, 0, 10264, 4455, 10281
69, 34099, 0, 0, 2032, 945, 2023
69, 34199, 0, 0, 3884, 1951, 4165
69, 34299, 0, 0, 5903, 3004, 6093
69, 34399, 0, 0, 7995, 4127, 7878
69, 34499, 0, 0, 10073, 5289, 9638
70, 34599, 0, 0, 2384, 943, 1673
70, 34699, 0, 0, 4486, 1920, 3594
70, 34799, 0, 0, 6650, 2861, 5489
70, 34899, 0, 0, 8748, 3813, 7439
70, 34999, 0, 0, 10761, 4864, 9375
71, 35099, 0, 0, 1963, 911, 2126
71, 35199, 0, 0, 3599, 1826, 4575
71, 35299, 0, 0, 5117, 2730, 7153
71, 35399, 0, 0, 6422, 3632, 9946
71, 35499, 0, 0, 8049, 4541, 12410
72, 35599, 0, 0, 2066, 906, 2028
72, 35699, 0, 0, 3939, 1783, 4278
72, 35799, 0, 0, 5974, 2735, 6291
72, 35899, 0, 0, 7969, 3570, 8461
72, 35999, 0, 0, 9908, 4353, 10739
73, 36099, 0, 0, 2360, 819, 1821
73, 36199, 0, 0, 4782, 1554, 3664
73, 36299, 0, 0, 7017, 2373, 5610
73, 36399, 0, 0, 9244, 3170, 7586
73, 36499, 0, 0, 11603, 3911, 9486
74, 36599, 0, 0, 2362, 739, 1899
74, 36699, 26.25, 0, 4341, 1626, 4033
74, 36799, 26, 0, 6293, 2503, 6204
74, 36899, 0, 0, 8264, 3442, 8294
74, 36999, 27, 0, 10192, 4387, 10421
75, 37099, 0, 0, 2067, 1011, 1922
75, 37199, 0, 0, 4103, 1883, 4014
75, 37299, 0, 0, 6187, 2650, 6163
75, 37399, 0, 0, 8199, 3422, 8379
75, 37499, 0, 0, 10178, 4139, 10683
76, 37599, 0, 0, 2305, 689, 2006
76, 37699, 0, 0, 4392, 1434, 4174
76, 37799, 0, 0, 6187, 2149, 6664
76, 37899, 0, 0, 8094, 2807, 9099
76, 37999, 0, 0, 10027, 3522, 11451
77, 38099, 0, 0, 2105, 739, 2156
77, 38199, 0, 0, 4028, 1421, 4551
77, 38299, 0, 0, 5761, 2146, 7093
77, 38399, 0, 0, 7637, 2862, 9501
77, 38499, 0, 0, 9417, 3563, 12020
78, 38599, 0, 0, 1844, 862, 2294
78, 38699, 0, 0, 3623, 1691, 4686
78, 38799, 0, 0, 5351, 2441, 7208
78, 38899, 0, 0, 7085, 3151, 9764
78, 38999, 0, 0, 8767, 3939, 12294
79, 39099, 0, 0, 1854, 717, 2429
79, 39199, 0, 0, 3634, 1412, 4954
79, 39299, 0, 0, 5398, 2132, 7470
79, 39399, 0, 0, 7206, 2819, 9975
79, 39499, 0, 0, 8979, 3535, 12486
80, 39599, 0, 0, 2020, 590, 2390
80, 39699, 0, 0, 3810, 1341, 4849
80, 39799, 0, 0, 5761, 2008, 7231
80, 39899, 0, 0, 7679, 2696, 9625
80, 39999, 0, 0, 9597, 3409, 11994
81, 40099, 0, 0, 1955, 772, 2273
81, 40199, 0, 0, 3862, 1555, 4583
81, 40299, 0, 0, 5657, 2471, 6872
81, 40399, 0, 0, 7562, 3153, 9285
81, 40499, 0, 0, 9486, 3937, 11577
82, 40599, 0, 0, 2006, 815, 2179
82, 40699, 0, 0, 3916, 1595, 4489
82, 40799, 0, 0, 5841, 2347, 6812
82, 40899, 0, 0, 7638, 3095, 9267
82, 40999, 0, 0, 9426, 3863, 11711
83, 41099, 0, 0, 2037, 757, 2206
83, 41199, 0, 0, 3884, 1481, 4635
83, 41299, 0, 0, 5761, 2210, 7029
83, 41399, 0, 0, 7597, 2939, 9464
83, 41499, 0, 0, 9442, 3680, 11878
84, 41599, 0, 0, 1969, 704, 2327
84, 41699, 0, 0, 3723, 1375, 4902
84, 41799, 0, 0, 5433, 2041, 7526
84, 41899, 0, 0, 7224, 2709, 10067
84, 41999, 0, 0, 8992, 3412, 12596
85, 42099, 0, 0, 1850, 745, 2405
85, 42199, 0, 0, 3643, 1486, 4871
85, 42299, 0, 0, 5446, 2356, 7198
85, 42399, 0, 0, 7364, 3180, 9456
85, 42499, 0, 0, 9291, 3981, 11728
86, 42599, 0, 0, 2205, 800, 1995
86, 42699, 0, 0, 4334, 1538, 4128
86, 42799, 0, 0, 6536, 2282, 6182
86, 42899, 0, 0, 8678, 2975, 8347
86, 42999, 0, 0, 10838, 3656, 10506
87, 43099, 0, 0, 2259, 830, 1911
87, 43199, 0, 0, 4399, 1581, 4020
87, 43299, 0, 0, 6566, 2357, 6077
87, 43399, 0, 0, 8629, 3202, 8169
87, 43499, 0, 0, 10726, 4014, 10260
88, 43599, 0, 0, 2082, 832, 2086
88, 43699, 0, 0, 4036, 1624, 4340
88, 43799, 0, 0, 5898, 2448, 6654
88, 43899, 0, 0, 7723, 3279, 8998
88, 43999, 0, 0, 9683, 4034, 11283
89, 44099, 0, 0, 2090, 793, 2117
89, 44199, 0, 0, 3966, 1613, 4421
89, 44299, 0, 0, 5864, 2456, 6680
89, 44399, 0, 0, 7763, 3357, 8880
89, 44499, 0, 0, 9682, 4242, 11076
90, 44599, 0, 0, 2154, 947, 1899
90, 44699, 0, 0, 4001, 1912, 4087
90, 44799, 0, 0, 5702, 2955, 6343
90, 44899, 0, 0, 7438, 3942, 8620
90, 44999, 0, 0, 9093, 5026, 10881
91, 45099, 0, 0, 1885, 1021, 2094
91, 45199, 0, 0, 3551, 1910, 4539
91, 45299, 0, 0, 5131, 2954, 6915
91, 45399, 0, 0, 6650, 4045, 9305
91, 45499, 0, 0, 8146, 5146, 11708
92, 45599, 0, 0, 1790, 1089, 2121
92, 45699, 0, 0, 3426, 2233, 4341
92, 45799, 0, 0, 5125, 3323, 6552
92, 45899, 0, 0, 6769, 4372, 8859
92, 45999, 0, 0, 8475, 5407, 11118
93, 46099, 0, 0, 1935, 1084, 1981
93, 46199, 0, 0, 3599, 2269, 4132
93, 46299, 0, 0, 5227, 3487, 6286
93, 46399, 0, 0, 6856, 4682, 8462
93, 46499, 0, 0, 8444, 5854, 10702
94, 46599, 0, 0, 1965, 1039, 1996
94, 46699, 0, 0, 3451, 2288, 4261
94, 46799, 0, 0, 4927, 3598, 6475
94, 46899, 0, 0, 6482, 4862, 8656
94, 46999, 0, 0, 8050, 6141, 10809
95, 47099, 0, 0, 1964, 1143, 1893
95, 47199, 0, 0, 3595, 2389, 4016
95, 47299, 0, 0, 5152, 3661, 6187
95, 47399, 0, 0, 6843, 4915, 8242
95, 47499, 0, 0, 8606, 6112, 10282
96, 47599, 0, 0, 2037, 1128, 1835
96, 47699, 0, 0, 3827, 2348, 3825
96, 47799, 0, 0, 5693, 3510, 5797
96, 47899, 0, 0, 7526, 4788, 7686
96, 47999, 0, 0, 9414, 5993, 9593
97, 48099, 0, 0, 2296, 1043, 1661
97, 48199, 0, 0, 4452, 2132, 3416
97, 48299, 0, 0, 6683, 3262, 5055
97, 48399, 0, 0, 8955, 4377, 6668
97, 48499, 0, 0, 11248, 5477, 8275
98, 48599, 0, 0, 2448, 1003, 1549
98, 48699, 0, 0, 4535, 2067, 3398
98, 48799, 0, 0, 6728, 3122, 5150
98, 48899, 0, 0, 9048, 4158, 6794
98, 48999, 0, 0, 11401, 5153, 8446
99, 49099, 0, 0, 2515, 934, 1551
99, 49199, 0, 0, 4784, 1815, 3401
99, 49299, 0, 0, 6885, 2852, 5263
99, 49399, 0, 0, 9104, 3807, 7089
99, 49499, 0, 0, 11230, 4718, 9052
100, 49599, 0, 0, 2353, 945, 1702
100, 49699, 0, 0, 4573, 1990, 3437
100, 49799, 0, 0, 6741, 2981, 5278
100, 49899, 0, 0, 8884, 3976, 7140
100, 49999, 0, 0, 11043, 4997, 8960
101, 50099, 0, 0, 2443, 935, 1622
101, 50199, 0, 0, 4775, 1790, 3435
101, 50299, 0, 0, 7107, 2682, 5211
101, 50399, 0, 0, 9298, 3671, 7031
101, 50499, 0, 0, 11507, 4662, 8831
102, 50599, 0, 0, 2273, 951, 1776
102, 50699, 0, 0, 4316, 1997, 3687
102, 50799, 0, 0, 6459, 2981, 5560
102, 50899, 0, 0, 8564, 3963, 7473
102, 50999, 0, 0, 10662, 4955, 9383
103, 51099, 0, 0, 2524, 938, 1538
103, 51199, 0, 0, 4757, 1906, 3337
103, 51299, 0, 0, 6832, 2987, 5181
103, 51399, 0, 0, 8813, 4117, 7070
103, 51499, 0, 0, 10830, 5213, 8957
104, 51599, 0, 0, 2198, 1040, 1762
104, 51699, 0, 0, 4237, 2117, 3646
104, 51799, 0, 0, 6250, 3191, 5559
104, 51899, 0, 0, 8199, 4295, 7506
104, 51999, 0, 0, 10173, 5368, 9459
105, 52099, 0, 0, 2255, 944, 1801
105, 52199, 0, 0, 4381, 1874, 3745
105, 52299, 26, 0, 6527, 2853, 5620
105, 52399, 0, 0, 8695, 3811, 7494
105, 52499, 0, 0, 10885, 4795, 9320
106, 52599, 0, 0, 2372, 939, 1689
106, 52699, 0, 0, 4423, 1931, 3646
106, 52799, 0, 0, 6457, 2911, 5632
106, 52899, 0, 0, 8542, 3799, 7659
106, 52999, 0, 0, 10649, 4696, 9655
107, 53099, 0, 0, 2389, 868, 1743
107, 53199, 0, 0, 4496, 1800, 3704
107, 53299, 0, 0, 6587, 2789, 5624
107, 53399, 0, 0, 8743, 3732, 7525
107, 53499, 0, 0, 10873, 4693, 9434
108, 53599, 0, 0, 2429, 909, 1662
108, 53699, 0, 0, 4584, 1847, 3569
108, 53799, 0, 0, 6758, 2757, 5485
108, 53899, 0, 0, 8922, 3677, 7401
108, 53999, 0, 0, 11091, 4593, 9316
109, 54099, 0, 0, 2202, 932, 1866
109, 54199, 0, 0, 4350, 1839, 3811
109, 54299, 0, 0, 6469, 2762, 5769
109, 54399, 0, 0, 8584, 3696, 7720
109, 54499, 0, 0, 10616, 4650, 9734
