--------------------------------------------------------------------------------
TIMESTAMP: 11:59:36.841 AM 16-Jun-2022
PARAMS:
  population 0
  wiggle-angle 45
  look-ahead 1
  sniff-threshold 0.9
  sniff-angle 45
  chemical-drop 3
  diffuse-share 1
  evaporation-rate 0.95
  cluster-threshold 25
  cluster-radius 10
  learning-turtles 50
  ticks-per-episode 250
  episodes 500
  learning-rate 0.1
  discount-factor 0.9
  reward 100
  penalty -1
  e-greedy 0.5 0.9
ACTION SPACE: move-toward-chemical random-walk drop-chemical
OBSERVATION SPACE: chemical-here in-cluster
REWARD: rewardFunc8
--------------------------------------------------------------------------------
Episode, Tick, Avg custer size X tick, Avg reward X episode, Actions distribution
0, 50, 0, 0
0, 100, 0, 0
0, 150, 0, 0
0, 200, 0, 0
1, 250, 0, 4085.0799999999995
1, 300, 0, 0
1, 350, 0, 0
1, 400, 0, 0
1, 450, 0, 0
2, 500, 26, 4421.081224960002
2, 550, 0, 0
2, 600, 0, 0
2, 650, 0, 0
2, 700, 26.333333333333332, 0
3, 750, 28.5, 4767.351028159999
3, 800, 0, 0
3, 850, 0, 0
3, 900, 0, 0
3, 950, 0, 0
4, 1000, 0, 3959.5759999999996
4, 1050, 0, 0
4, 1100, 0, 0
4, 1150, 0, 0
4, 1200, 26, 0
5, 1250, 26, 5291.359220479999
5, 1300, 0, 0
5, 1350, 0, 0
5, 1400, 0, 0
5, 1450, 0, 0
6, 1500, 30, 4149.9960028800015
6, 1550, 0, 0
6, 1600, 0, 0
6, 1650, 0, 0
6, 1700, 26.75, 0
7, 1750, 26.5, 4797.106027520001
7, 1800, 0, 0
7, 1850, 0, 0
7, 1900, 0, 0
7, 1950, 0, 0
8, 2000, 0, 3967.7040000000006
8, 2050, 0, 0
8, 2100, 0, 0
8, 2150, 0, 0
8, 2200, 0, 0
9, 2250, 0, 4490.743999999999
9, 2300, 0, 0
9, 2350, 0, 0
9, 2400, 0, 0
9, 2450, 0, 0
10, 2500, 28.666666666666668, 4094.0308214400015
10, 2550, 0, 0
10, 2600, 0, 0
10, 2650, 0, 0
10, 2700, 0, 0
11, 2750, 0, 4581.74483808
11, 2800, 0, 0
11, 2850, 0, 0
11, 2900, 0, 0
11, 2950, 0, 0
12, 3000, 0, 5479.1232752000005
12, 3050, 0, 0
12, 3100, 0, 0
12, 3150, 0, 0
12, 3200, 0, 0
13, 3250, 0, 4737.752
13, 3300, 0, 0
13, 3350, 0, 0
13, 3400, 0, 0
13, 3450, 0, 0
14, 3500, 0, 4696.376
14, 3550, 0, 0
14, 3600, 0, 0
14, 3650, 0, 0
14, 3700, 0, 0
15, 3750, 0, 4852.6320000000005
15, 3800, 0, 0
15, 3850, 0, 0
15, 3900, 29.136363636363637, 0
15, 3950, 29.444444444444443, 0
16, 4000, 29.142857142857142, 6435.900780160001
16, 4050, 0, 0
16, 4100, 0, 0
16, 4150, 0, 0
16, 4200, 0, 0
17, 4250, 0, 5283.288000000001
17, 4300, 0, 0
17, 4350, 0, 0
17, 4400, 0, 0
17, 4450, 26, 0
18, 4500, 26, 5981.265116160001
18, 4550, 0, 0
18, 4600, 0, 0
18, 4650, 27.533333333333335, 0
18, 4700, 27.272727272727273, 0
19, 4750, 27, 6899.727914880005
19, 4800, 0, 0
19, 4850, 0, 0
19, 4900, 0, 0
19, 4950, 0, 0
20, 5000, 0, 4740.215999999999
20, 5050, 0, 0
20, 5100, 26, 0
20, 5150, 28.545454545454547, 0
20, 5200, 28.071428571428573, 0
21, 5250, 27, 6556.016090240004
21, 5300, 0, 0
21, 5350, 27, 0
21, 5400, 28.5, 0
21, 5450, 29.863636363636363, 0
22, 5500, 29.857142857142858, 6227.87624992
22, 5550, 0, 0
22, 5600, 0, 0
22, 5650, 0, 0
22, 5700, 27.384615384615383, 0
23, 5750, 27.25, 5162.780665280003
23, 5800, 0, 0
23, 5850, 27.5, 0
23, 5900, 30.5, 0
23, 5950, 29.59090909090909, 0
24, 6000, 28.833333333333332, 5967.130008960003
24, 6050, 0, 0
24, 6100, 0, 0
24, 6150, 0, 0
24, 6200, 0, 0
25, 6250, 0, 4727.895999999999
25, 6300, 0, 0
25, 6350, 0, 0
25, 6400, 0, 0
25, 6450, 0, 0
26, 6500, 0, 4673.400000000001
26, 6550, 0, 0
26, 6600, 0, 0
26, 6650, 27.46153846153846, 0
