--------------------------------------------------------------------------------
TIMESTAMP: 09:16:04.164 PM 26-Jun-2022
PARAMS:
  population 0
  wiggle-angle 45
  look-ahead 1
  sniff-threshold 0.9
  sniff-angle 45
  chemical-drop 3
  diffuse-share 1
  evaporation-rate 0.95
  cluster-threshold 25
  cluster-radius 10
  learning-turtles 50
  ticks-per-episode 500
  episodes 1500
  learning-rate 0.9
  discount-factor 0.1
  reward 100
  penalty -1
  e-greedy 0.5 0.9
ACTION SPACE: move-toward-chemical random-walk drop-chemical
OBSERVATION SPACE: chemical-here in-cluster
REWARD: rewardFunc8
--------------------------------------------------------------------------------
Episode, Tick, Avg cluster size X tick, Avg reward X episode, move-toward-chemical, random-walk, drop-chemical
30, 14799, 0, 0, 3756, 2719, 8525
30, 14899, 0, 0, 4939, 3891, 11170
30, 14999, 0, 0, 6096, 4907, 13997
31, 15099, 0, 0, 1239, 1357, 2404
31, 15199, 0, 0, 2336, 2730, 4934
31, 15299, 0, 0, 3527, 3972, 7501
31, 15399, 0, 0, 5049, 5196, 9755
31, 15499, 0, 0, 6311, 6521, 12168
32, 15599, 0, 0, 1763, 1160, 2077
32, 15699, 0, 0, 3318, 2422, 4260
32, 15799, 26, 0, 5057, 3776, 6167
32, 15899, 0, 0, 6327, 5178, 8495
32, 15999, 0, 0, 7740, 6396, 10864
33, 16099, 0, 0, 1649, 1175, 2176
33, 16199, 0, 0, 3154, 2035, 4811
33, 16299, 0, 0, 4821, 2809, 7370
33, 16399, 0, 0, 6470, 3645, 9885
33, 16499, 0, 0, 7685, 4437, 12878
34, 16599, 0, 0, 1748, 972, 2280
34, 16699, 0, 0, 3219, 1831, 4950
34, 16799, 0, 0, 4746, 2480, 7774
34, 16899, 0, 0, 6113, 3066, 10821
34, 16999, 0, 0, 7360, 3746, 13894
35, 17099, 0, 0, 1756, 1096, 2148
35, 17199, 0, 0, 3660, 2012, 4328
35, 17299, 0, 0, 5265, 3044, 6691
35, 17399, 0, 0, 6509, 3944, 9547
35, 17499, 0, 0, 7913, 4662, 12425
36, 17599, 0, 0, 1594, 943, 2463
36, 17699, 0, 0, 3300, 2047, 4653
36, 17799, 0, 0, 4981, 3151, 6868
36, 17899, 0, 0, 6472, 4081, 9447
36, 17999, 0, 0, 7685, 5092, 12223
37, 18099, 0, 0, 1122, 946, 2932
37, 18199, 0, 0, 1996, 1911, 6093
37, 18299, 0, 0, 3132, 2795, 9073
37, 18399, 0, 0, 4506, 3632, 11862
37, 18499, 0, 0, 5760, 4568, 14672
38, 18599, 0, 0, 1565, 866, 2569
38, 18699, 0, 0, 2923, 1991, 5086
38, 18799, 0, 0, 4517, 3106, 7377
38, 18899, 0, 0, 6012, 4129, 9859
38, 18999, 0, 0, 7320, 5077, 12603
39, 19099, 0, 0, 1394, 943, 2663
39, 19199, 0, 0, 2334, 1743, 5923
39, 19299, 0, 0, 3252, 2591, 9157
39, 19399, 0, 0, 4446, 3343, 12211
39, 19499, 0, 0, 5873, 4023, 15104
40, 19599, 0, 0, 1818, 970, 2212
40, 19699, 0, 0, 3042, 1828, 5130
40, 19799, 0, 0, 4274, 2734, 7992
40, 19899, 0, 0, 5744, 3619, 10637
40, 19999, 0, 0, 7362, 4232, 13406
41, 20099, 0, 0, 1886, 860, 2254
41, 20199, 0, 0, 3214, 1699, 5087
41, 20299, 0, 0, 4174, 2501, 8325
41, 20399, 0, 0, 5411, 3039, 11550
41, 20499, 0, 0, 6556, 3582, 14862
42, 20599, 0, 0, 1082, 860, 3058
42, 20699, 0, 0, 2070, 1949, 5981
42, 20799, 0, 0, 3312, 2788, 8900
42, 20899, 0, 0, 4660, 3545, 11795
42, 20999, 0, 0, 5779, 4217, 15004
43, 21099, 0, 0, 1143, 797, 3060
43, 21199, 0, 0, 2313, 1543, 6144
43, 21299, 0, 0, 3545, 1907, 9548
43, 21399, 0, 0, 4649, 2332, 13019
43, 21499, 0, 0, 5820, 3119, 16061
44, 21599, 0, 0, 1410, 883, 2707
44, 21699, 0, 0, 2570, 1564, 5866
44, 21799, 0, 0, 3611, 2255, 9134
44, 21899, 0, 0, 4526, 2987, 12487
44, 21999, 0, 0, 5872, 3553, 15575
45, 22099, 0, 0, 1827, 641, 2532
45, 22199, 0, 0, 3446, 1340, 5214
45, 22299, 0, 0, 4949, 2101, 7950
45, 22399, 0, 0, 6326, 2899, 10775
45, 22499, 0, 0, 7520, 3574, 13906
46, 22599, 0, 0, 1306, 737, 2957
46, 22699, 0, 0, 2510, 1434, 6056
46, 22799, 0, 0, 3775, 2070, 9155
46, 22899, 0, 0, 5166, 2547, 12287
46, 22999, 0, 0, 6534, 2932, 15534
47, 23099, 0, 0, 1389, 776, 2835
47, 23199, 0, 0, 2695, 1483, 5822
47, 23299, 0, 0, 4024, 2160, 8816
47, 23399, 0, 0, 5341, 2767, 11892
47, 23499, 0, 0, 6871, 3351, 14778
48, 23599, 0, 0, 1874, 656, 2470
48, 23699, 0, 0, 3505, 1326, 5169
48, 23799, 0, 0, 5438, 2029, 7533
48, 23899, 0, 0, 7321, 2717, 9962
48, 23999, 0, 0, 8838, 3338, 12824
49, 24099, 0, 0, 1806, 537, 2657
49, 24199, 0, 0, 3455, 1055, 5490
49, 24299, 0, 0, 5051, 1544, 8405
49, 24399, 0, 0, 6401, 2286, 11313
49, 24499, 0, 0, 7852, 2939, 14209
50, 24599, 0, 0, 1949, 897, 2154
50, 24699, 0, 0, 3758, 1799, 4443
50, 24799, 0, 0, 5267, 2608, 7125
50, 24899, 0, 0, 7009, 3225, 9766
50, 24999, 0, 0, 8658, 3938, 12404
51, 25099, 0, 0, 2008, 707, 2285
51, 25199, 0, 0, 3726, 1567, 4707
51, 25299, 0, 0, 5333, 2207, 7460
51, 25399, 0, 0, 6903, 2791, 10306
51, 25499, 0, 0, 8286, 3296, 13418
52, 25599, 0, 0, 1956, 745, 2299
52, 25699, 0, 0, 3781, 1402, 4817
52, 25799, 0, 0, 5607, 2145, 7248
52, 25899, 0, 0, 7290, 2855, 9855
52, 25999, 0, 0, 8960, 3642, 12398
53, 26099, 0, 0, 1477, 770, 2753
53, 26199, 0, 0, 2512, 1555, 5933
53, 26299, 0, 0, 3811, 2343, 8846
53, 26399, 0, 0, 5300, 3097, 11603
53, 26499, 0, 0, 6880, 3805, 14315
54, 26599, 0, 0, 1806, 789, 2405
54, 26699, 0, 0, 3282, 1591, 5127
54, 26799, 0, 0, 4936, 2259, 7805
54, 26899, 0, 0, 6628, 3031, 10341
54, 26999, 0, 0, 8300, 3821, 12879
55, 27099, 0, 0, 2001, 746, 2253
55, 27199, 0, 0, 3991, 1504, 4505
55, 27299, 0, 0, 6135, 2196, 6669
55, 27399, 0, 0, 8079, 3014, 8907
55, 27499, 0, 0, 9680, 3943, 11377
56, 27599, 0, 0, 1865, 969, 2166
56, 27699, 0, 0, 3636, 1902, 4462
56, 27799, 0, 0, 5288, 2742, 6970
56, 27899, 0, 0, 6750, 3548, 9702
56, 27999, 0, 0, 8148, 4287, 12565
57, 28099, 0, 0, 1798, 1004, 2198
57, 28199, 0, 0, 3535, 1980, 4485
57, 28299, 0, 0, 5319, 2882, 6799
57, 28399, 0, 0, 7283, 3508, 9209
57, 28499, 0, 0, 9079, 4251, 11670
58, 28599, 0, 0, 1731, 926, 2343
58, 28699, 0, 0, 3599, 1506, 4895
58, 28799, 0, 0, 5480, 2037, 7483
58, 28899, 0, 0, 7522, 2382, 10096
58, 28999, 0, 0, 9476, 2796, 12728
59, 29099, 0, 0, 1853, 602, 2545
59, 29199, 0, 0, 3527, 1105, 5368
59, 29299, 0, 0, 5079, 1540, 8381
59, 29399, 0, 0, 6561, 1914, 11525
59, 29499, 0, 0, 7952, 2362, 14686
60, 29599, 0, 0, 1751, 638, 2611
60, 29699, 0, 0, 3531, 1292, 5177
60, 29799, 0, 0, 5461, 1848, 7691
60, 29899, 0, 0, 7300, 2311, 10389
60, 29999, 0, 0, 9277, 2580, 13143
61, 30099, 0, 0, 2021, 522, 2457
61, 30199, 0, 0, 3824, 843, 5333
61, 30299, 0, 0, 5389, 1115, 8496
61, 30399, 0, 0, 6678, 1354, 11968
61, 30499, 0, 0, 7686, 1543, 15771
62, 30599, 0, 0, 1623, 608, 2769
62, 30699, 0, 0, 2976, 930, 6094
62, 30799, 0, 0, 4298, 1244, 9458
62, 30899, 0, 0, 5716, 1511, 12773
62, 30999, 0, 0, 7068, 1788, 16144
63, 31099, 0, 0, 1317, 470, 3213
63, 31199, 0, 0, 2307, 735, 6958
63, 31299, 0, 0, 3242, 980, 10778
63, 31399, 0, 0, 4105, 1221, 14674
63, 31499, 0, 0, 4980, 1445, 18575
64, 31599, 0, 0, 1084, 613, 3303
64, 31699, 0, 0, 1834, 958, 7208
64, 31799, 0, 0, 2320, 1304, 11376
64, 31899, 0, 0, 2806, 1651, 15543
64, 31999, 0, 0, 3328, 2013, 19659
65, 32099, 0, 0, 1117, 635, 3248
65, 32199, 0, 0, 2115, 1152, 6733
65, 32299, 0, 0, 3138, 1671, 10191
65, 32399, 0, 0, 4100, 2163, 13737
65, 32499, 0, 0, 5027, 2657, 17316
66, 32599, 0, 0, 1125, 773, 3102
66, 32699, 0, 0, 2017, 1423, 6560
66, 32799, 0, 0, 3019, 1906, 10075
66, 32899, 0, 0, 3930, 2296, 13774
66, 32999, 0, 0, 4823, 2636, 17541
67, 33099, 0, 0, 1299, 369, 3332
67, 33199, 0, 0, 2336, 752, 6912
67, 33299, 0, 0, 3302, 1113, 10585
67, 33399, 0, 0, 4044, 1434, 14522
67, 33499, 0, 0, 4881, 1730, 18389
68, 33599, 0, 0, 1012, 469, 3519
68, 33699, 0, 0, 1880, 780, 7340
68, 33799, 0, 0, 2897, 1028, 11075
68, 33899, 0, 0, 3953, 1285, 14762
68, 33999, 0, 0, 5082, 1459, 18459
69, 34099, 0, 0, 1358, 544, 3098
69, 34199, 0, 0, 2571, 811, 6618
69, 34299, 0, 0, 3839, 1043, 10118
69, 34399, 0, 0, 5155, 1227, 13618
69, 34499, 0, 0, 6514, 1369, 17117
70, 34599, 0, 0, 1482, 513, 3005
70, 34699, 0, 0, 2924, 856, 6220
70, 34799, 0, 0, 4409, 1224, 9367
70, 34899, 0, 0, 5843, 1621, 12536
70, 34999, 0, 0, 7398, 2045, 15557
71, 35099, 0, 0, 1559, 645, 2796
71, 35199, 0, 0, 3069, 1022, 5909
71, 35299, 0, 0, 4585, 1507, 8908
71, 35399, 0, 0, 6065, 1837, 12098
71, 35499, 0, 0, 7589, 2114, 15297
72, 35599, 0, 0, 1626, 687, 2687
72, 35699, 0, 0, 3483, 1190, 5327
72, 35799, 0, 0, 5369, 1635, 7996
72, 35899, 0, 0, 7276, 1989, 10735
72, 35999, 0, 0, 9168, 2278, 13554
73, 36099, 0, 0, 1762, 673, 2565
73, 36199, 0, 0, 3187, 1384, 5429
73, 36299, 0, 0, 4685, 2061, 8254
73, 36399, 0, 0, 6219, 2751, 11030
73, 36499, 0, 0, 7918, 3529, 13553
74, 36599, 0, 0, 1942, 662, 2396
74, 36699, 0, 0, 3840, 1262, 4898
74, 36799, 0, 0, 5800, 1842, 7358
74, 36899, 0, 0, 7768, 2436, 9796
74, 36999, 0, 0, 9657, 3056, 12287
75, 37099, 0, 0, 2049, 721, 2230
75, 37199, 0, 0, 3979, 1374, 4647
75, 37299, 0, 0, 5830, 2000, 7170
75, 37399, 0, 0, 7800, 2531, 9669
75, 37499, 0, 0, 9751, 3066, 12183
76, 37599, 0, 0, 1973, 732, 2295
76, 37699, 0, 0, 3707, 1568, 4725
76, 37799, 0, 0, 5511, 2347, 7142
