--------------------------------------------------------------------------------
TIMESTAMP: 08:44:59.876 PM 17-Jun-2022
PARAMS:
  population 0
  wiggle-angle 45
  look-ahead 1
  sniff-threshold 0.9
  sniff-angle 45
  chemical-drop 3
  diffuse-share 1
  evaporation-rate 0.95
  cluster-threshold 25
  cluster-radius 10
  learning-turtles 50
  ticks-per-episode 500
  episodes 1500
  learning-rate 0.9
  discount-factor 0.9
  reward 100
  penalty -1
  e-greedy 0.5 0.9
ACTION SPACE: move-and-drop walk-and-drop move-toward-chemical random-walk 
OBSERVATION SPACE: chemical-here in-cluster
REWARD: rewardFunc8
--------------------------------------------------------------------------------
Episode, Tick, Avg custer size X tick, Avg reward X episode, Actions distribution
0, 100, 0, 0
0, 200, 26, 0
0, 300, 27.785714285714285, 0
0, 400, 31.357142857142858, 0
1, 500, 33, 7125.323858400005
1, 600, 26.454545454545453, 0
1, 700, 33.09375, 0
1, 800, 33.21875, 0
1, 900, 32.03333333333333, 0
2, 1000, 31.363636363636363, 8866.35187416
2, 1100, 0, 0
2, 1200, 0, 0
2, 1300, 0, 0
2, 1400, 0, 0
3, 1500, 26, 5572.363951759998
3, 1600, 0, 0
3, 1700, 0, 0
3, 1800, 29.076923076923077, 0
3, 1900, 30.181818181818183, 0
4, 2000, 30.142857142857142, 6072.999354880001
4, 2100, 0, 0
4, 2200, 0, 0
4, 2300, 0, 0
4, 2400, 0, 0
5, 2500, 0, 4456.632
5, 2600, 0, 0
5, 2700, 0, 0
5, 2800, 27.5, 0
5, 2900, 26.58823529411765, 0
6, 3000, 29.454545454545453, 5464.858760560002
6, 3100, 0, 0
6, 3200, 0, 0
6, 3300, 0, 0
6, 3400, 30.571428571428573, 0
7, 3500, 33.875, 6243.34971216
7, 3600, 0, 0
7, 3700, 0, 0
7, 3800, 0, 0
7, 3900, 26, 0
8, 4000, 0, 5379.342071440001
8, 4100, 0, 0
8, 4200, 28.6, 0
8, 4300, 38.256410256410255, 0
8, 4400, 39.142857142857146, 0
9, 4500, 33.111111111111114, 9814.475972800004
9, 4600, 0, 0
9, 4700, 0, 0
9, 4800, 0, 0
9, 4900, 28.285714285714285, 0
10, 5000, 0, 6072.10608408
10, 5100, 0, 0
10, 5200, 0, 0
10, 5300, 26.615384615384617, 0
10, 5400, 0, 0
11, 5500, 26.8, 5763.099258319999
11, 5600, 0, 0
11, 5700, 0, 0
11, 5800, 0, 0
11, 5900, 0, 0
12, 6000, 27, 5216.92210888
12, 6100, 0, 0
12, 6200, 28.210526315789473, 0
12, 6300, 38.44736842105263, 0
12, 6400, 38.08888888888889, 0
13, 6500, 31.58823529411765, 9662.854593999999
13, 6600, 0, 0
13, 6700, 0, 0
13, 6800, 28.923076923076923, 0
13, 6900, 35.76470588235294, 0
14, 7000, 29.88888888888889, 7276.646882320001
14, 7100, 0, 0
14, 7200, 26, 0
14, 7300, 32.833333333333336, 0
14, 7400, 36.61538461538461, 0
15, 7500, 34.833333333333336, 8441.190513360003
15, 7600, 0, 0
15, 7700, 0, 0
15, 7800, 0, 0
15, 7900, 0, 0
16, 8000, 26.75, 4683.92268824
16, 8100, 0, 0
16, 8200, 0, 0
16, 8300, 29.26923076923077, 0
16, 8400, 31.322580645161292, 0
17, 8500, 29.833333333333332, 6244.615527280002
17, 8600, 0, 0
17, 8700, 0, 0
17, 8800, 0, 0
17, 8900, 0, 0
18, 9000, 0, 5731.071894160002
18, 9100, 0, 0
18, 9200, 28.38095238095238, 0
18, 9300, 29.115384615384617, 0
18, 9400, 34.72222222222222, 0
19, 9500, 33.94736842105263, 8351.289071600006
19, 9600, 0, 0
19, 9700, 0, 0
19, 9800, 0, 0
19, 9900, 26.53846153846154, 0
20, 10000, 30, 5574.857838480003
20, 10100, 0, 0
20, 10200, 0, 0
20, 10300, 31.17241379310345, 0
20, 10400, 36.205128205128204, 0
